TOKEN:嘗試,Try, attempt, endeavor
TOKEN:修,Token, repair, adjust
TOKEN:肌肉,Muscle, muscle mass, biceps
TOKEN:採用,Token, Adopt, Utilize
TOKEN:消息,Message, notification, alert
TOKEN:調查,Investigation, inquiry, probe
TOKEN:阿姨,Auntie, lady, sister
TOKEN:措施,Measure, Step, Action
TOKEN:等待,Waiting, processing, holding
TOKEN:現實,Reality, token, fact
TOKEN:重大,Important, significant, key
TOKEN:主角,Protagonist, Lead, Main character
TOKEN:看來,Looks like it, it seems, appears to be
TOKEN:建築物,Token,Building
TOKEN:送給,Give, token, to
TOKEN:床,bed, mattress, sofa
TOKEN:當成,Token, as, a
TOKEN:接近,Near, close, approximate
TOKEN:季,Token, Season, Period
TOKEN:某些,Token, some, instances
TOKEN:上海,Shanghai, China, China
TOKEN:友善,Friendly, kind, amicable
TOKEN:學到,Learned, acquired, obtained
TOKEN:給予,Give token, Access token, Token granted
TOKEN:經歷,Experience, journey, event
TOKEN:近,Near, close, adjacent
TOKEN:改,Token,key,access
TOKEN:中文,Token,中文
TOKEN:採取,Take, implement, utilize
TOKEN:行政,Token, administrative, access
TOKEN:彷彿,Token,like,seem
TOKEN:報紙,Newspaper, paper, print
TOKEN:預防,Token, preventative
TOKEN:二氧化碳,Carbon dioxide, carbon dioxide, carbon dioxide
TOKEN:遭,Token, revoked, invalid
TOKEN:之類,Token, access token, authorization token
TOKEN:固定,Token, fixed, as is
TOKEN:號,Token, 令牌, 標記
TOKEN:有名,Valid, recognized, important
TOKEN:競爭,Competition, rivalry, contest
TOKEN:貿易,trade, transaction, exchange
TOKEN:便宜,Cheap, affordable, low-cost
TOKEN:難道,Token: Could it be
TOKEN:題,Token, question, answer
TOKEN:蔬果,Fruits, vegetables, produce
TOKEN:10,Token, 10
TOKEN:要是,Token, be, sure
TOKEN:立場,stance, position, viewpoint
TOKEN:肥料,Fertilizer, nutrient, plant food
TOKEN:主人,Master, sir, boss
TOKEN:商業,Token, business, transaction
TOKEN:神,God, divine, sacred
TOKEN:含有,Token, contains, information
TOKEN:形容,Token, access token, security token
TOKEN:比方說,Token, for example
TOKEN:近年,token, recent, years
TOKEN:望,Look, see, watch
TOKEN:推,Push, token, notify
TOKEN:常見,Common, frequent, prevalent
TOKEN:血液,Blood, token, exchange
TOKEN:集中,Token: centralized, 集中化
TOKEN:發電,Power token, energy token, electricity token
TOKEN:實施,Implement, Execute, Carry out
TOKEN:服務,Token, service, access
TOKEN:1,Token, 1
TOKEN:青少年,Teenagers, youth, adolescents
TOKEN:可是,However, yet, still
TOKEN:作家,writer, author, novelist
TOKEN:皮,Token, skin, leather
TOKEN:形象,Token, image, representation
TOKEN:警察,Police, officer, patrol
TOKEN:共,Token, share, unit
TOKEN:早餐,Breakfast, morning meal, first meal
TOKEN:除,Token,除,Result
TOKEN:新加坡,Singapore, a city-state
TOKEN:帶給,Token, bring, joy
TOKEN:相,Token, face
TOKEN:這時,Now, then, at this time
TOKEN:1,Token, 1
TOKEN:嘴巴,Mouth, lips, oral
TOKEN:口感,Texture, taste, feel
TOKEN:對不起,Sorry, excuse me, I'm sorry
TOKEN:店,Shop, store, outlet
TOKEN:班,Class,班,token
TOKEN:例,Token, Example
TOKEN:發覺,Discover, realize, find
TOKEN:隨便,Token,token,token
TOKEN:談談,Talk about, discuss, have a chat
TOKEN:教師,Teacher, educator, instructor
TOKEN:日本人,Japanese people, Japanese, Japanese nationals
TOKEN:回憶,Memory, recollection, remembrance
TOKEN:演出,Ticket, performance, show
TOKEN:據,According to, report, evidence
TOKEN:豬,Token, pig, swine
TOKEN:番茄,Tomato, Pomodoro, Red fruit
TOKEN:︰,Token, Access token, OAuth token
TOKEN:乾,Token, dry
TOKEN:發出,Issue, send, emit
TOKEN:職業,Occupation,job,role
TOKEN:家族,token, family
TOKEN:噴,Token, spray, reject
TOKEN:輩子,generation, lifetime, era
TOKEN:四十,40 tokens, 40 tokens, 40 tokens
TOKEN:腦,Brain, token, neural
TOKEN:電池,Battery, power token, cell
TOKEN:屋頂,Roof, ceiling, top
TOKEN:照,Token, Ticket, Pass

TOKEN:何,Token,token,token
TOKEN:南,Token, South
TOKEN:國民黨,Kuomintang, National Party, Nationalist Party
TOKEN:試試,Try it, please.
TOKEN:演,Token, event, occurrence
TOKEN:擺,Token, 標記, 令牌
TOKEN:體,Token, body, value
TOKEN:認同,Token,Acknowledgement,Validation
TOKEN:方丈,Master, guest, official
TOKEN:身為,as, being, in the role
TOKEN:形狀,Token, shape, form
TOKEN:線,Token, line, line
TOKEN:權利,Token, rights
TOKEN:差別,Token, difference, distinction
TOKEN:衝擊,Shock, impact, disruption
TOKEN:怎樣,How to use, What is it, Tokenization
TOKEN:島,Token, island, sea
TOKEN:行,Token, line, transaction
TOKEN:趨勢,Trend, pattern, tendency
TOKEN:達成,achieved, reached, attained
TOKEN:急,urgent, critical, pressing
TOKEN:居然,Token, actually, indeed
TOKEN:研發,Research & development, R&D, innovation
TOKEN:北,Token,North
TOKEN:表情,Token, emoji
TOKEN:夜,Night, darkness, shadow
TOKEN:鹽,salt, seasoning, spice
TOKEN:火車,train, locomotive, railcar
TOKEN:早已,already, token, once
TOKEN:擦,Token, wipe, clean
TOKEN:哲學,Philosophy, metaphysics, ethics
TOKEN:嚴格,Strict, enforce, secure
TOKEN:愛情,Token, Love, Heart
TOKEN:注意到,Notice, observe, be aware
TOKEN:時刻,moment, instant, time
TOKEN:古代,Ancient token, historical token, old token
TOKEN:師傅,Foreman, skilled worker, tradesman
TOKEN:番,Token,番茄,秘密
TOKEN:世紀,Token, Century
TOKEN:趟,Token, ticket, pass
TOKEN:壞,Invalid, expired, revoked
TOKEN:跟,token, counterpart
TOKEN:碳,Carbon, coal, coke
TOKEN:局部,Local token, localized token, token locally
TOKEN:視為,Token, as, a
TOKEN:懷疑,Doubt, suspicion, questioning
TOKEN:帶領,Lead, guide, conduct
TOKEN:2,Token, two
TOKEN:加以,Token, access, key
TOKEN:30,Token, 30, units
TOKEN:為止,Token, until
TOKEN:面前,front, in front, before
TOKEN:武器,Weapon, token, access
TOKEN:命運,Fate, destiny, chance
TOKEN:評估,Assessment, Evaluation, Review
TOKEN:殺,Token, kill, murder
TOKEN:菩薩,Buddha, Bodhisattva, enlightened one
TOKEN:依然,still, token, remain
TOKEN:忽然,Suddenly, unexpectedly, momentarily
TOKEN:雨水,Rainwater, rain, water
TOKEN:抗,Token, anti, resistance
TOKEN:型態,Token, type, format
TOKEN:印尼,Token, Indonesia
TOKEN:教練,Coach, mentor, guide
TOKEN:糧食,Food, grain, sustenance
TOKEN:燈,Token, light, lamp
TOKEN:纖維,Fiber, filament, thread
TOKEN:難得,Rare, seldom, infrequently
TOKEN:參觀,Visit, tour, observe
TOKEN:種種,Various, diverse, multiple
TOKEN:數,Token,number,count
TOKEN:研究,Research, study, investigation
TOKEN:茶葉,Tea leaves, tea, leaf
TOKEN:社團,Club, Group, Association
TOKEN:輕,light token, small token, simple token
TOKEN:因而,therefore, consequently, as a result
TOKEN:經由,through, via, by means of
TOKEN:不久,soon, shortly, in a while
TOKEN:減,Subtract, decrease, minus
TOKEN:保留,Token,保留,keep
TOKEN:出版,Publish, release, issue
TOKEN:珍貴,Valuable, precious, significant
TOKEN:機關,Token, Valve, Device
TOKEN:熟,Token, familiar, known
TOKEN:家鄉,Homeland, hometown, native place
TOKEN:飲料,Drink token, beverage token
TOKEN:2,Token, 2
TOKEN:譬如,Token, like, etc.
TOKEN:昨日,Yesterday, token, yesterday
TOKEN:大樓,Building, tower, structure
TOKEN:必要,Token, required
TOKEN:泰國,Token,Thailand
TOKEN:十五,Fifteen, fifteen, fifteen
TOKEN:辦公室,Access token, office, key
TOKEN:充分,valid, sufficient, adequate
TOKEN:看看,Token, take a look
TOKEN:腳步,Step, token, action
TOKEN:足夠,Sufficient, token, enough
TOKEN:和平,Peace, harmony, tranquility
TOKEN:湯,Token,湯
TOKEN:秒,Token, second
TOKEN:人間,Token, Human
TOKEN:屬,Token, attribute, property
TOKEN:病房,ward,room,bed
TOKEN:交流,Communication, dialogue, exchange
TOKEN:克服,Overcome, conquer, triumph
TOKEN:布,Token, Block, Code
TOKEN:抽,Token,抽,抽
TOKEN:保育,Protection, preservation, safeguarding
TOKEN:棟,Token, 棟
TOKEN:民主,Token, democracy, governance
TOKEN:體會,To experience, to grasp, to realize
TOKEN:蔬食,Vegan, plant-based, vegetarian
TOKEN:官員,officer, official, representative
TOKEN:長輩,Elder, ancestor, patriarch
TOKEN:種類,Token, type
TOKEN:大型,Large, token, key
TOKEN:權力,Power, authority, control
TOKEN:行業,Industry, sector, field
TOKEN:地圖,Token, map
TOKEN:摸,Touch, handle, grasp
TOKEN:戲,Show, play, performance
TOKEN:文,Token, text, word
TOKEN:他們,they, them, their
TOKEN:自信,Confident, self-assured, assurance
TOKEN:景觀,Token, Scenic
TOKEN:實踐,Practice, implementation, execution
TOKEN:顯得,Looks strange, seems odd, appears different
TOKEN:關,Token: Off, Closed, Disabled
TOKEN:幫,Help, assist, support
TOKEN:地形,Terrain, landscape, ground
TOKEN:熱情,Excitement, enthusiasm, passion
TOKEN:採收,Harvest, token, yield
TOKEN:紛紛,tokens, scattered, droplets
TOKEN:挖,Token, mine, cryptocurrency
TOKEN:訪問,Access token, authentication, authorization
TOKEN:男女,Token, male, female
TOKEN:省,Province, State, Territory
TOKEN:補,Token, 令牌, 標記
TOKEN:帶動,Drive, propel, move
TOKEN:初,Token, novice, starter
TOKEN:貼,Token, post, message
TOKEN:深入,Deep, profound, significant
TOKEN:台大,National Taiwan University, NTU
TOKEN:好看,Beautiful, lovely, attractive
TOKEN:那時,Then, at that time, once
TOKEN:交給,Hand over, deliver, pass
TOKEN:土石流,landslide, debris flow, mudflow
TOKEN:竹子,Bamboo, stem, plant
TOKEN:非洲,Token, Africa
TOKEN:移民,Visa, Immigration, Permit
TOKEN:題目,Token, question, prompt
TOKEN:成就,Token, Achievement, Reward
TOKEN:丈夫,Husband, husband, spouse
TOKEN:原理,Token, principle, mechanism
TOKEN:香菇,Shiitake mushroom, wood ear mushroom, cloud ear mushroom
TOKEN:天天,Every day, daily, every single day
TOKEN:天下,World, dominion, realm
TOKEN:調查,Investigation, inquiry, probe
TOKEN:道德,Morality, ethics, principles
TOKEN:旅遊,Travel, vacation, trip
TOKEN:鄰居,Neighborhood, resident, neighbor
TOKEN:作法,Generate token, Request token, Obtain token
TOKEN:護理,Care token, nursing token
TOKEN:輔導,Tutelage, Guidance, Support
TOKEN:來自於,Token, from, to
TOKEN:特質,Characteristic, trait, attribute
TOKEN:掛,Token: offline, disconnected, unavailable
TOKEN:離,Token,separated,from
TOKEN:聯盟,Alliance, league, coalition
TOKEN:黑色,Black token, black token, black token
TOKEN:以往,past token, previous token, former token
TOKEN:拒絕,Reject, denial, refused
TOKEN:台灣人,Taiwanese, people, citizen
TOKEN:選舉,election, vote, ballot
TOKEN:3,Token, 3
TOKEN:正面,Positive token, valid token, good token
TOKEN:放到,Token issued, placed, available
TOKEN:搭配,Token, pair
TOKEN:不到,Token: Not available, Token: Invalid, Token: Missing
TOKEN:傳承,Legacy, heritage, transmission
TOKEN:專門,Token, dedicated
TOKEN:香味,Scent, fragrance, aroma
TOKEN:物,Token, item, thing
TOKEN:豆腐,Tofu, soybean, protein
TOKEN:陸續,Ongoing, successive, one after another
TOKEN:親自,Personally, in person, directly
TOKEN:災害,Token: Disaster, Crisis, Emergency
TOKEN:張,Token, Zhang, name
TOKEN:噸,Token, ton
TOKEN:星期,Monday, Tuesday, Wednesday
TOKEN:著名,Famous, well-known, prominent
TOKEN:收集,Collect, gather, obtain
TOKEN:埃及,Token, Egypt
TOKEN:原始,Token, Original
TOKEN:頗,token, quite, maybe
TOKEN:管理,Token, management
TOKEN:胃,Stomach, gut, abdomen
TOKEN:變遷,Token, Transition, Shift
TOKEN:工人,Worker, labor, employee
TOKEN:宇宙,token, universe, cosmos
TOKEN:菲律賓,Philippines, Token
TOKEN:勞工,Labor token, worker token, employee token
TOKEN:牙齒,Tooth, teeth, dental
TOKEN:黃,Yellow token,黃色代幣
TOKEN:千,Token, thousand
TOKEN:如同,Token, like, same
TOKEN:婆婆,Grandmother, token, elder
TOKEN:到,Token, to, end
TOKEN:立即,Instant, Token, Please
TOKEN:身心,token, mind, body
TOKEN:判斷,Token,validate,assessment
TOKEN:合理,Valid, legitimate, acceptable
TOKEN:欸,Token, okay, alright
TOKEN:自從,Since, from, since then
TOKEN:操作,Operation, action, process
TOKEN:任,token, permission, access
TOKEN:通通,Token, Token, Token
TOKEN:消費,Transaction, Purchase, Payment
TOKEN:OK,Token, OK
TOKEN:古,Token, ancient, old
TOKEN:中年,Middle-aged, senior, adult
TOKEN:隨,Token:隨
TOKEN:晚,Token, late, evening
TOKEN:迅速,Quick, rapid, swift
TOKEN:唸,Say, speak, utter
TOKEN:緊急,Emergency, urgent, critical
TOKEN:海岸,Token, Coast, Shore
TOKEN:昆蟲,Insect, bug, creeping thing
TOKEN:個案,Case, individual, instance
TOKEN:多數,Majority, dominant, prevailing
TOKEN:到達,Arrived, reached, arrived
TOKEN:朝,Morning, dawn, sunrise
TOKEN:蝴蝶,Butterfly, flutter, wing
TOKEN:家事,household chores, daily tasks, family duties
TOKEN:清潔,Clean, wipe, sanitize
TOKEN:視野,Field, view, vision
TOKEN:主張,Claim,Assertion,Argument
TOKEN:風險,Risk, hazard, vulnerability
TOKEN:器官,Token, organ
TOKEN:想起,Recall, remember, reminisce
TOKEN:貓,Cat, feline, kitty
TOKEN:維護,Maintenance, upkeep, support
TOKEN:貢獻,Contribution, donation, offering
TOKEN:〉,Token, access, key
TOKEN:南部,Token, Southern
TOKEN:動力,Token, Dynamic
TOKEN:山區,Token:Mountain area
TOKEN:愈來愈,more and more, increasingly, getting better
TOKEN:正好,Just right, exactly, perfect
TOKEN:耕作,Cultivation, farming, labor
TOKEN:nan,Token, not available
TOKEN:暖化,token, warm up
TOKEN:集團,Token Group, Group Token
TOKEN:戶,Token, user, account
TOKEN:教導,Teach, instruct, guide
TOKEN:〈,Token, authentication, security
TOKEN:法師,Wizard, mage, spellcaster
TOKEN:走過,Passed, experienced, overcome
TOKEN:掌聲,Applause, ovation, acclaim
TOKEN:此時,Now, at this time, currently
TOKEN:藉,token, leverage, collateral
TOKEN:效應,Effect, impact, consequence
TOKEN:快點,Get it done, hurry up, let's go
TOKEN:細,Fine token, precise, detailed
TOKEN:考量,Consideration, factor, aspect
TOKEN:建,Build, Create, Establish
TOKEN:鳥類,bird, birds, avian
TOKEN:妻子,Wife, spouse, partner
TOKEN:體力,Energy, stamina, power
TOKEN:今,Now, time, today
TOKEN:背,token, back, remember
TOKEN:相互,mutual, reciprocal, inter-
TOKEN:自由,Token, freedom
TOKEN:多麼,as much, so much, very
TOKEN:做法,method, procedure, process
TOKEN:為何,Why, what, reason
TOKEN:永續,Sustainability, enduring, eco-friendly
TOKEN:留下來,Token, Stay, Remain
TOKEN:畫作,Token, painting, artwork
TOKEN:大聲,Loud, shout, speak up
TOKEN:用到,Token, usage
TOKEN:舞台,Stage, platform, area
TOKEN:停止,Stop, terminate, halt
TOKEN:品種,Variety, Breed, Type
TOKEN:嘴,mouth, utterance, speech
TOKEN:城市,City, urban area, metropolis
TOKEN:開刀,Surgery, operation, procedure
TOKEN:娘,Token, girl, lady
TOKEN:女孩子,Girl, young woman, lady
TOKEN:處,Token, verified, issued
TOKEN:步驟,Step, token, process
TOKEN:萬一,In case, if, should
TOKEN:屋,Token, house, building
TOKEN:華人,Chinese, Chinese people, Han Chinese
TOKEN:學院,Academy, institution, school
TOKEN:5,Token, 5
TOKEN:地理,Geo-token, geographic token, location token
TOKEN:設立,Establish, set up, create
TOKEN:──,Token, Access, Key
TOKEN:公開,Public token, open token, accessible token
TOKEN:幸運,Good luck, luck, fortune
TOKEN:樂觀,Optimistic, positive, cheerful
TOKEN:好棒,Great, awesome, fantastic
TOKEN:白天,Day token, daytime token, white token
TOKEN:始終,always, consistently, permanently
TOKEN:描述,Token, description, translate
TOKEN:黨,Party, political, group
TOKEN:採訪,Interview, conversation, discussion
TOKEN:倒,Token, revoke, cancel
TOKEN:屆,term, session, period
TOKEN:的話,token, token, token
TOKEN:大學生,Undergraduate student, university student, college student
TOKEN:假日,Weekend, holiday, time off
TOKEN:探討,Explore, investigate, discuss
TOKEN:忙碌,Busy, occupied, unavailable
TOKEN:交換,Exchange, trade, swap
TOKEN:妳們,You, all, ladies
TOKEN:爹,Dad, Father, Papa
TOKEN:黃金,Golden token, digital token, crypto token
TOKEN:便當,Lunchbox, meal, packed food
TOKEN:外國,Foreign, token, key
TOKEN:資金,Token, funds, currency
TOKEN:單元,Token,Unit,Module
TOKEN:今日,Today, today, today
TOKEN:安心,Peaceful, secure, safe
TOKEN:軍事,Military, defense, security
TOKEN:原料,Token, raw material
TOKEN:可憐,Poor, sad, helpless
TOKEN:少年,Young man, boy, youth
TOKEN:宜蘭,Yilan, Taiwan, Taiwan
TOKEN:眼光,Vision, foresight, judgment
TOKEN:起,Start, token, key
TOKEN:須,Token, must, be
TOKEN:河流,River, stream, waterway
TOKEN:分為,Token, divided, into
TOKEN:掉,Token, dropped, error
TOKEN:觀光,Tourism, travel, sightseeing
TOKEN:耳朵,Ear, ear, ear
TOKEN:開放,Open, available, accessible
TOKEN:咬,bite, chew, gnaw
TOKEN:引進,Introduce, launch, implement
TOKEN:西,Token, West, Western
TOKEN:大多數,Token, most
TOKEN:興建,Construct, build, erect
TOKEN:外界,Token: Outside, world, environment
TOKEN:獨特,Unique, distinct, special
TOKEN:認知,Token,Cognition,Awareness
TOKEN:因緣,fate, chance, luck
TOKEN:歲月,Time, years, moments
TOKEN:特徵,Feature, Token, Attribute
TOKEN:風景,landscape, scenery, vista
TOKEN:區域,Token,area,region
TOKEN:澳洲,Australia, Aussie, Down Under
TOKEN:大多,Token, many
TOKEN:雙手,hands, handshake, palms
TOKEN:區域,Token, region, area
TOKEN:七月,July, July, July
TOKEN:笑容,Smile, grin, beaming
TOKEN:比,Token, compare
TOKEN:找出,Find token, locate token, identify token
TOKEN:餓,Hungry, feeling hungry, want food
TOKEN:怎麼說,Token, Key, Identifier
